1700	0	1
1708	0	1
1713	5	1
1715	0	28
1715	1	10
1715	10	1
1715	2	9
1715	3	2
1715	4	4
1715	5	1
1715	6	4
1715	7	2
1717	0	6
1718	2	1
1718	3	1
171	0	102
171	1	23
171	10	3
171	2	9
171	3	1
171	4	2
171	5	1
171	6	1
1722	0	1
1723	7	1
1725	0	3
1730	1	1
1731	1	1
1732	0	12
1732	1	1
1732	7	1
1735	0	4
1735	1	2
1735	2	1
1735	3	1
1735	4	2
1735	7	1
1736	10	4
1737	7	1
1738	1	1
173	0	9
173	1	1
173	5	1
1742	0	2
1744	0	1
1748	4	1
1749	0	1
1749	4	1
1749	9	1
1750	10	1
1751	1	1
1752	0	1
1754	0	1
1755	0	1
1756	0	1
1756	1	1
1759	0	1
175	0	4
175	10	2
1763	0	1
176	1	1
1771	7	1
1772	0	2
1772	2	1
1775	0	5
1775	10	2
1776	0	1
1776	10	1
1776	7	1
1778	0	3
1779	0	2
1784	0	1
1786	0	1
178	0	1
178	1	1
178	2	1
178	3	2
1791	0	2
1791	10	1
1793	0	5
1794	0	1
1795	0	1
1798	0	1
17	0	3
17	1	1
1803	1	1
1805	1	1
1806	0	1
1806	2	1
1807	0	3
1807	3	1
1808	0	1
1808	4	1
1809	0	3
1810	0	4
1810	1	2
1810	2	1
1812	0	2
1812	1	1
1812	10	1
1814	0	1
1818	2	1
1820	0	1
1823	0	1
1827	0	1
1829	0	16
1829	1	2
1830	0	4
1832	0	1
1837	2	1
1839	0	2
1839	1	2
1839	10	1
1839	2	1
1839	4	1
1839	5	1
183	0	2
1841	0	1
1841	1	1
1842	0	1
1842	1	1
1848	0	2
1848	1	1
1851	0	2
1852	6	1
1853	1	3
1853	10	2
1853	2	1
1853	3	3
1853	9	1
1855	0	1
1860	0	16
1860	3	1
1864	5	1
1865	0	8
1865	1	1
1865	10	1
1865	3	1
1872	0	2
1872	1	1
1874	0	1
1876	0	3
1878	2	1
187	0	9
187	1	2
1880	0	2
1881	0	1
1882	0	1
1886	0	1
1888	0	3
1891	0	2
1892	0	12
1892	1	1
1892	10	1
1893	0	3
1896	0	2
1897	0	1
1898	0	3
1898	2	1
189	0	1
1900	1	1
1905	0	12
1905	1	1
1905	2	1
1905	3	1
1913	10	1
1915	0	1
1916	0	1
1916	9	1
1923	0	5
1923	3	1
1925	0	1
1927	0	1
1927	6	1
1929	0	1
1932	10	1
1936	0	2
1936	1	2
1941	0	155
1941	1	26
1941	2	6
1941	3	1
1941	4	1
1941	6	2
1944	0	2
1945	0	143
1945	1	12
1945	10	2
1945	2	2
1947	0	1
1948	0	1
1948	10	1
1948	3	1
1949	0	1
194	1	1
194	2	1
1950	1	2
1950	3	1
1950	4	1
1951	0	4
1951	1	1
1951	6	1
1952	0	1
1959	3	1
1962	0	2
1963	6	1
1964	10	1
1964	2	1
1965	0	2
1968	0	6
1969	1	1
1969	5	1
196	2	1
1975	10	1
1984	0	1
1989	1	1
1993	0	3
1997	0	1
1998	0	1
1999	10	1
2002	0	1
2002	10	1
2003	0	1
2005	10	1
2007	0	4
2007	1	1
200	0	2
2010	0	1
2014	0	1
2016	0	1
2017	4	1
2019	0	4
201	1	1
201	2	1
2020	0	5
2020	10	3
2020	3	1
2020	5	1
2020	6	1
2022	0	5
2022	10	7
2022	5	2
2022	7	1
2022	9	1
2028	0	1
2028	1	1
2031	0	1
2036	0	42
2036	1	14
2036	10	1
2036	2	2
2036	3	2
2036	5	2
2036	8	1
2036	9	1
2037	0	1
2046	0	6
2050	0	27
2050	1	8
2050	10	1
2050	2	5
2050	3	2
2050	4	1
2050	5	1
2050	6	2
2050	7	2
2051	0	1
2051	2	1
2051	3	1
2051	6	1
2053	0	3
2054	0	1
2055	0	2
2055	10	1
2062	0	2
2062	8	1
2065	10	1
2066	0	1
2067	0	1
2069	0	1
2070	0	6
2070	1	1
2070	5	1
2071	0	1
2074	0	2
2074	3	1
2077	0	1
2078	3	1
207	0	1
2080	0	12
2080	1	4
2080	2	3
2080	4	2
2081	0	2
2085	0	1
2085	2	1
2087	0	1
2089	1	2
2089	6	1
208	0	4
208	1	1
2091	0	1
2094	2	1
2099	0	482
2099	1	199
2099	10	12
2099	2	75
2099	3	30
2099	4	20
2099	5	10
2099	6	8
2099	7	3
2099	8	3
2099	9	3
209	0	57
209	1	18
209	10	3
209	2	9
209	3	4
209	4	2
209	5	2
209	6	1
209	7	1
20	0	4
2100	0	1
2104	0	2
2104	1	1
2104	3	1
2104	4	1
2106	0	2
2106	2	1
2107	0	6
2107	1	1
2107	9	1
2109	0	1
2112	0	1
2119	0	2
2119	1	1
2119	10	2
211	0	3
2120	3	1
2122	0	1
2125	0	1
2125	10	1
2128	0	3
212	0	16
212	1	1
212	10	2
212	2	4
2130	4	1
2130	9	1
2131	0	1
2136	0	4
2136	6	1
2138	10	1
2142	0	1
2142	2	1
2143	0	1
2143	1	1
2144	1	3
2145	5	1
2146	0	25
2146	1	1
2146	10	1
2146	2	4
2146	3	2
2146	4	3
2146	5	2
2146	6	2
2146	8	1
2150	0	1
2157	0	1
2164	0	1
2166	3	1
2167	0	2
2167	1	1
2167	10	2
2168	0	2
2168	10	1
2169	0	1
2169	1	1
2172	0	1
2177	0	2
2177	9	1
2186	0	1
218	0	2
218	9	1
2190	0	1
2195	0	1
2195	1	1
2196	0	1
2196	1	1
2196	10	1
2198	0	4
2198	1	1
219	0	1
2202	0	4
2202	10	1
2202	2	1
2203	0	1
2206	0	1
2206	1	2
2208	0	1
2213	6	1
2217	0	2
2217	1	1
2219	0	1
2223	0	1
2224	0	1
2225	0	1
2226	1	1
2227	0	2
222	0	1
2230	0	2
2230	2	1
2232	0	3
2233	0	2
2233	1	2
2234	0	1
2237	0	2
2237	6	1
2240	0	2
2240	1	1
2241	0	2
2241	1	2
2244	0	1
2244	1	2
2247	0	8
2257	0	4
2257	10	1
2258	0	1
2262	0	3
2262	1	1
2264	0	2
2267	10	1
2268	0	2
2269	0	2
2277	0	18
2277	1	1
2277	2	1
2277	5	1
2277	7	1
2277	8	1
2279	0	2
2281	10	1
2282	0	1
2282	10	1
2285	0	4
2285	1	2
2285	3	1
2287	0	1
2288	0	3
2288	10	2
2290	0	1
2296	0	3
229	0	1
2305	0	2
2306	0	2
2308	0	3
2308	2	1
2309	0	1
2311	0	1
2314	0	2
2319	0	2
2319	1	1
2320	0	5
2321	0	1
2322	0	1
2322	3	2
2322	9	1
2331	1	1
2331	10	1
2331	7	1
2333	0	1
2333	2	1
2333	3	2
2333	4	1
2336	1	1
2338	3	1
2338	5	1
2339	0	4
2339	2	1
2339	3	1
2342	0	35
2342	1	10
2342	2	4
2342	3	3
2342	4	5
2343	0	1
2345	0	12
2345	1	4
2345	10	1
2345	2	1
2345	5	1
2345	8	1
2352	0	2
2358	1	1
235	0	1
2361	0	6
2363	0	1
2365	3	1
2368	0	2
2368	1	1
2368	10	1
2371	0	2
2374	1	1
2378	0	1
2382	0	3
2382	10	2
2382	8	1
2389	0	2
2390	0	1
2394	0	1
2394	1	1
2399	0	2
239	10	1
2400	0	2
2403	0	2
2404	0	6
2404	3	1
2408	0	5
2408	10	1
2408	2	1
2408	3	1
2408	6	1
2414	1	1
2418	0	1
2422	0	9
2422	6	1
2423	0	1
2423	3	1
2429	0	1
2433	0	7
2433	1	1
2433	3	1
2434	0	3
2435	0	1
2436	0	168
2436	1	44
2436	10	15
2436	2	30
2436	3	13
2436	4	11
2436	5	5
2436	6	3
2436	7	1
2436	8	2
2436	9	1
2438	0	3
2440	0	2
2441	0	3
2445	3	1
2446	8	1
2449	1	1
2450	1	1
2451	0	1
2452	0	1
2454	0	22
2454	1	5
2454	2	1
2454	4	1
2456	0	1
2456	1	1
2458	0	1
2459	0	1
2461	0	17
2461	1	3
2461	10	4
2461	3	2
2461	5	1
2461	6	1
2463	0	1
2463	1	2
2463	10	1
2463	7	1
246	0	7
246	1	1
246	10	1
246	2	2
2472	0	1
2472	10	1
2479	0	4
2479	1	1
2479	2	1
2482	4	2
2485	3	1
2485	5	1
2487	10	1
2488	0	1
2488	10	1
2489	1	1
248	0	1
2490	10	1
2491	1	1
2496	10	1
2503	0	1
2504	0	5
2504	1	1
2510	0	1
2512	1	1
2519	0	5
2520	0	1
2520	10	1
2520	3	1
2520	6	1
2531	10	1
2535	0	1
2536	0	2
2536	1	1
2545	1	1
2549	0	6
2549	1	1
2549	10	1
2550	0	2
2552	1	1
2554	0	1
2556	0	1
2558	0	2
2558	1	3
2558	3	1
2558	4	1
2559	0	2
2559	10	1
2559	3	1
2560	0	1
2566	0	1
2567	0	1
256	0	1
2574	0	2
2577	1	1
2582	0	1
2583	0	1
2585	0	1
2586	7	1
2589	0	1
2589	10	1
2592	0	3
2593	0	5
2595	0	1
2596	0	1
2598	0	2
25	0	9
2606	0	1
2609	0	1
2610	0	41
2610	1	7
2610	2	5
2610	3	2
2610	4	2
2610	5	1
2612	4	1
2615	0	2
2615	1	2
2616	0	2
2617	0	1
2619	0	14
2619	1	5
2619	2	1
2619	3	2
2619	6	1
2620	0	2
2621	0	1
2622	0	30
2622	1	10
2622	10	1
2622	2	1
2622	5	1
2624	0	1
2625	0	1
262	0	3
2632	0	1
2634	0	4
2634	1	1
2634	2	2
2634	4	1
2635	0	8
2635	7	1
2637	1	1
2645	0	2
2645	2	1
2645	4	1
2648	1	1
2648	9	1
2652	1	1
2652	4	1
2653	0	1
2655	0	5
2656	0	2
2659	5	1
2661	0	5
2661	1	6
2661	10	1
2661	2	1
2661	3	1
2661	5	1
2661	7	1
2662	0	2
2664	0	1
2667	0	7
2667	1	1
2668	0	2
2668	10	1
2669	0	1
2669	1	1
2671	0	1
2671	8	1
2675	0	4
2676	0	2
2676	1	2
2678	0	3
2678	4	1
2681	0	1
268	0	1
2691	0	6
2691	10	1
2691	2	1
2691	3	1
2691	4	2
2691	5	1
2691	6	1
2692	3	1
2693	0	6
2693	10	1
2693	3	1
269	0	1
2705	0	1
2709	0	55
2709	1	18
2709	10	11
2709	2	8
2709	3	9
2709	4	6
2709	5	5
2709	6	1
2709	7	2
2709	8	1
2709	9	4
2712	0	1
2714	0	4
2714	2	1
271	2	1
2722	0	1
2723	5	1
2726	0	3
2731	0	21
2731	2	1
2733	0	3
2736	10	1
2736	2	1
2737	0	1
2738	0	2
2738	1	1
2738	10	1
2738	2	1
2738	6	1
2738	7	1
273	0	1
273	3	1
2746	2	1
2749	0	1
2749	1	1
2749	5	1
2754	0	1
2755	0	1
2755	1	1
2756	0	4
2756	1	1
2762	0	4
2762	4	1
2762	6	1
2762	9	1
2764	0	1
2765	0	8
2765	6	1
2772	0	1
2774	0	1
2780	0	3
2783	0	1
2783	2	1
2783	3	1
2783	7	1
2785	0	1
2786	0	18
2786	1	2
2786	10	2
2786	2	1
2786	3	3
2786	4	1
2786	8	1
2786	9	1
278	1	1
2791	3	1
2804	0	4
2804	1	1
2804	10	3
2804	2	1
2804	6	1
2807	10	1
2810	0	1
2811	9	1
2813	0	44
2813	1	11
2813	10	4
2813	2	1
2813	6	1
2813	8	1
281	0	4
2823	0	3
2823	10	1
2823	8	1
2825	0	1
2827	0	1
2828	0	2
2834	0	1
2834	10	1
2835	0	9
2835	1	2
2837	0	2
2839	0	1
2842	0	1
2844	0	2
2845	0	1
2847	0	2
2848	0	2
2848	1	1
284	0	2
2851	2	1
2852	0	3
2852	1	1
2852	4	1
2853	2	1
2854	0	3
2854	1	3
2854	5	1
2855	0	1
2855	2	1
2857	0	4
285	0	1
285	5	1
2860	0	1
2863	0	1
2868	0	1
2869	0	2
286	0	4
2872	0	2
2872	2	1
2872	3	2
2872	4	1
2873	0	2
2875	0	1
2876	0	1
2877	0	1
2878	7	1
2879	0	2
2882	0	1
2883	0	3
2889	0	2
2889	10	1
2889	5	1
288	0	1
2899	0	5
289	1	1
28	0	2
28	1	1
2901	0	2
2902	0	2
2902	1	1
2902	4	1
2904	0	1
2908	2	1
2911	0	1
2912	7	1
2913	0	1
2914	0	6
2923	0	5
2923	1	1
2923	2	1
2926	3	1
2926	6	1
2930	0	5
2932	0	2
2934	0	493
2934	1	141
2934	10	19
2934	2	70
2934	3	39
2934	4	22
2934	5	7
2934	6	10
2934	7	6
2934	8	4
2934	9	1
2938	1	1
2940	0	1
2941	0	2
2942	0	1
2947	7	1
2950	0	1
2954	0	1
2956	0	1
2957	0	1
2962	3	1
2963	0	2
2964	0	1
2966	10	1
2969	2	1
2969	5	1
296	0	1
2970	0	103
2970	1	30
2970	10	21
2970	2	31
2970	3	14
2970	4	11
2970	5	3
2970	6	6
2970	8	4
2970	9	1
2972	0	1
2973	0	5
2973	1	1
2973	2	1
2973	6	1
2976	0	33
2976	1	1
2976	10	1
2976	2	1
2978	0	1
2979	1	2
2982	2	1
2985	1	1
2987	0	1
2987	1	1
2987	10	1
2990	0	1
2993	0	1
2995	0	22
2995	1	5
2995	10	1
2995	2	2
2995	7	1
2996	10	1
2996	3	1
2999	0	2
2999	3	1
299	0	1
3004	0	1
3005	0	1
3007	0	2
3008	0	1
3009	0	1
3018	0	1
3018	4	1
3022	0	5
3022	1	1
3025	0	4
3025	1	1
3028	0	2
3028	10	1
3028	4	1
3028	5	1
3035	0	1
3035	5	1
3037	0	3
3037	2	1
3038	0	5
3038	1	1
3038	10	1
303	0	7
303	1	1
303	2	1
303	3	1
3045	0	1
3046	0	6
3046	1	3
3046	10	4
3046	2	1
3046	5	1
3046	6	3
3046	7	1
3049	1	1
3052	0	1
3052	2	1
3053	7	1
3054	10	1
305	1	1
3062	0	1
3068	0	1
3071	0	1
3072	0	1
3074	0	2
3074	9	1
3075	0	1
3075	1	1
3075	4	1
3076	0	5
3076	1	1
3078	0	1
3078	1	1
3078	10	1
307	10	1
3086	0	1
3089	1	1
3094	1	1
3096	0	4
3096	5	1
3099	0	1
3101	0	5
3101	3	1
3102	0	6
3103	0	1
3104	0	1
3105	0	2
3105	10	1
3109	0	1
3110	0	1
3111	0	2
3112	0	9
3112	1	3
3112	2	1
3114	0	3
3116	7	1
3117	0	2
3117	10	1
3123	0	10
3123	1	7
3123	2	1
3127	1	1
3130	0	1
3133	0	1
3139	0	2
3139	1	1
3139	2	2
3139	4	1
3139	9	1
3140	0	1
3140	4	1
3141	0	1
3146	0	2
314	0	2
3152	1	1
3155	0	2
3155	1	1
3155	10	1
3155	4	1
3157	0	1
3158	0	1
3158	1	1
3158	10	1
3158	2	2
3159	1	1
3163	0	1
3164	0	2
3165	0	2
3165	4	1
3165	5	1
3168	10	1
3169	0	1
316	4	1
3170	0	3
3170	10	1
3170	3	3
3170	6	1
3171	0	4
3172	0	3
3173	0	6
3173	10	1
3174	8	1
3175	0	6
317	0	1
3182	0	4
3182	1	1
3184	1	1
3189	0	1
3191	0	2
3191	10	1
3191	3	1
3192	0	2
3192	1	1
3198	3	1
3203	0	1
3205	0	1
3206	2	1
3210	0	4
3211	0	1
3214	0	1
3214	1	1
3218	0	4
321	3	1
3222	0	1
3229	0	1
3230	2	1
3231	0	8
3231	1	3
3231	10	1
3231	2	1
3232	0	18
3232	1	1
3232	10	3
3232	2	1
3233	7	2
3235	2	1
3236	0	1
3240	0	2
3241	0	10
3241	1	2
3245	0	2
3248	10	1
324	10	1
3250	0	1
3251	0	25
3251	1	5
3251	10	2
3251	2	4
3251	3	3
3251	4	4
3251	7	2
3256	0	1
3257	0	4
3257	10	1
3261	0	1
3267	0	2
3267	1	1
3269	0	1
3269	3	1
3273	1	1
3276	3	1
3279	2	1
3279	3	1
327	3	1
3281	6	1
3283	0	147
3283	1	18
3283	10	2
3283	2	7
3283	3	1
3283	4	3
3283	6	1
3283	7	1
3283	8	1
3283	9	1
3284	0	200
3284	1	29
3284	10	4
3284	2	10
3284	3	6
3284	4	5
3284	5	1
3284	7	1
3284	8	1
3287	3	1
3288	0	2
3288	10	1
3289	0	1
328	0	1
328	2	1
3290	0	2
3290	1	1
3291	0	3
3291	1	1
3291	10	1
3291	5	1
3291	7	1
3293	0	36
3293	1	11
3293	10	7
3293	2	8
3293	3	6
3293	4	3
3293	5	1
3293	6	1
3293	8	1
3293	9	1
3297	0	1
3298	0	9
3298	1	2
3298	10	2
3298	2	1
3298	4	1
3298	5	1
3298	7	1
3298	8	1
3299	0	1
3299	1	1
3305	0	1
3305	4	1
330	0	3
3310	0	2
3310	10	1
3312	0	1
3318	0	1
3318	10	2
3319	0	1
3326	0	1
3328	0	1
3328	10	1
3330	0	1
3330	9	1
3333	0	1
3333	1	1
3337	0	8
3338	0	3
3340	0	1
3342	0	4
3342	2	1
3346	5	1
3346	6	1
3346	8	1
3348	0	1
3349	1	1
334	10	1
3352	0	3
3353	0	3
3353	1	2
3360	0	5
3360	1	1
3360	7	1
3360	8	1
3362	0	7
3362	1	1
3362	3	3
3367	0	3
336	0	1
3370	10	1
3372	0	1
3379	0	1
3381	0	619
3381	1	278
3381	10	62
3381	2	139
3381	3	55
3381	4	38
3381	5	28
3381	6	20
3381	7	13
3381	8	12
3381	9	10
3388	0	3
3389	1	1
3389	10	1
3389	2	1
3389	3	1
3389	4	1
3389	5	1
3390	0	1
3391	0	1
3394	0	27
3394	1	1
3394	10	3
3394	2	1
3394	3	1
3394	6	1
3395	3	1
3398	0	1
339	8	1
3401	0	1
3401	10	1
3403	0	43
3403	1	12
3403	10	1
3403	2	7
3403	3	1
3403	4	1
3403	5	1
3405	0	1
3406	0	2
3406	1	3
3410	0	1
3411	0	1
3414	0	1
3415	0	1
3417	0	1
3419	10	1
3423	6	1
3424	0	1
3426	0	2
3426	5	1
3429	0	2
342	0	5
342	10	2
3431	0	5
3431	1	1
3431	2	1
3431	8	1
3434	0	1
343	1	1
3440	0	1
3441	0	1
3442	0	1
3445	0	1
3447	0	3
3447	1	1
3447	10	2
3447	3	1
3449	0	6
3449	1	1
3449	6	1
344	9	1
3450	0	1
3453	0	1
3462	0	1
3465	10	1
3466	0	1
3468	0	2
346	7	1
3472	0	1
3473	0	1
3477	0	6
3479	0	4
3479	1	1
347	0	1
3480	0	3
3480	1	1
3480	3	1
3482	0	2
3483	0	1
3486	0	1
3488	0	3
3489	0	5
3489	9	1
3490	0	1
3492	1	1
3492	6	1
3493	0	4
3495	0	2
3495	10	1
3499	0	8
3499	1	3
34	0	1
3505	1	1
3505	10	1
3507	0	1
3507	4	1
350	0	1
3512	10	3
3513	0	6
3516	0	1
3518	0	8
3518	1	2
3518	10	4
3518	2	1
3518	3	1
3518	4	4
3518	5	1
3518	8	3
351	0	12
3522	10	1
3525	1	1
3527	0	12
3527	1	3
3527	10	1
3527	2	2
3527	6	1
3529	0	1
3532	0	498
3532	1	32
3532	10	1
3532	2	16
3532	3	6
3532	4	3
3532	5	1
3532	9	2
3533	0	24
3533	1	3
3533	10	1
3533	2	7
3533	4	1
3533	7	1
3534	0	1
3537	0	1
3539	0	2
3545	0	4
3545	1	2
3545	2	1
3546	0	27
3546	1	4
3546	2	4
3546	3	2
3546	4	1
3546	9	1
3548	10	1
3549	0	1
3549	3	1
3550	0	4
3550	1	1
3550	8	1
3551	10	1
3553	0	1
3554	0	2
3555	1	1
3557	0	1
3559	0	2
3559	1	3
3559	6	1
3559	7	1
355	0	2
355	10	1
3561	0	3
3562	0	2
3564	0	1
3564	3	1
3566	0	1
3567	0	1
3568	0	3
3568	10	1
3570	0	8
3570	1	2
3572	0	2
3573	0	1
3574	0	1
357	10	1
3584	0	1
3584	2	1
3584	3	1
3587	2	1
3589	0	1
3590	0	1
3590	6	1
3594	0	2
3597	0	24
3597	5	1
3599	0	11
3599	1	5
359	1	1
35	0	1
3600	0	1
3600	10	1
3602	10	1
3602	4	1
3608	0	1
3611	0	2
3611	1	1
3611	3	1
3611	4	2
3611	5	1
3616	0	1
361	3	1
3620	4	1
3621	0	391
3621	1	67
3621	10	5
3621	2	20
3621	3	10
3621	4	3
3621	5	2
3621	9	1
3622	0	3
3622	1	1
3625	0	3
3625	10	2
3625	9	1
3628	0	6
3628	2	1
3630	0	4
3630	1	1
3630	6	1
3630	9	1
3641	0	4
3641	1	1
3641	2	1
3642	0	1
3644	10	1
3644	9	1
3645	0	2
3646	0	2
3646	2	1
3646	4	1
3646	5	2
3647	2	1
3654	0	2
3654	2	1
3654	8	1
3655	0	3
3655	1	3
3655	10	2
3655	2	1
3655	3	2
3656	0	3
3659	0	1
3660	0	1
3661	0	1
3661	1	1
3663	0	1
3665	6	1
3667	2	1
3667	3	1
3669	0	1
3673	0	16
3673	1	1
3673	2	1
3673	3	2
3674	0	3
3676	0	1
3679	0	4
3679	10	1
3680	0	1
3687	0	1
3692	0	1
3695	0	1
3698	0	1
3702	1	1
3706	0	8
3706	1	1
3709	0	1
3710	0	120
3710	1	25
3710	10	3
3710	2	7
3710	3	6
3710	5	1
3710	7	2
3710	9	2
3713	3	1
3717	0	4
3722	0	8
3722	1	1
3722	2	2
3722	4	1
3722	5	1
3724	5	1
3725	1	1
3729	0	2
3732	0	1
3732	3	1
